Platform,Date,App ID,App Name,Publisher ID,Publisher Name,Update Type,Previous Value,New Value,Notes
iOS,2015-10-23,579523206,Zalo,822220029,Zalo Group,Version,5,5.0.1,"Bug fixes

Sửa một số lỗi

Latest Update
- Major interface overhaul
- Improvements across the board
- Support English language

- Thiết kế giao diện phẳng hoàn toàn mới.
- Nâng cấp trải nghiệm người dùng trên toàn ứng dụng.
- Hỗ trợ ngôn ngữ Tiếng Anh"
iOS,2015-12-12,579523206,Zalo,822220029,Zalo Group,Version,5.0.1,5.1,"- Suggest relevant stickers when typing your messages
- See friends' latest updates in Contacts
- Bug fixes and improvements"
iOS,2015-12-12,579523206,Zalo,822220029,Zalo Group,Name,Zalo - Nhắn gửi yêu thương,Zalo,
iOS,2015-12-23,579523206,Zalo,822220029,Zalo Group,Version,5.1,5.1.2,"- Giới thiệu bộ sticker đặc biệt cho mùa Noel 2015
- Hiệu ứng tuyết rơi, pháo bông đính kèm sticker và từ khóa 

Chúc bạn Giáng Sinh vui vẻ!

- Special sticker set for Christmas 2015
- Snowing & firework effect for seasonal stickers and keywords

Merry Christmas!"
iOS,2016-01-12,579523206,Zalo,822220029,Zalo Group,Version,5.1.2,5.1.3,Bug fixes
iOS,2016-01-31,579523206,Zalo,822220029,Zalo Group,Version,5.1.3,5.2,"New stickers with sounds and animations
More emoticons to use in conversations
Receive GIFs and files from Zalo PC 
Fancy UI decorations for Tet holiday"
iOS,2016-02-06,579523206,Zalo,822220029,Zalo Group,Version,5.2,5.2.1,"New stickers with sounds and animations
More emoticons to use in conversations
Receive GIFs and files from Zalo PC 
Fancy UI decorations for Tet holiday
Bug fixes & Improvements"
iOS,2016-04-22,579523206,Zalo,822220029,Zalo Group,Version,5.2.1,5.2.2,Minor bug fixes and performance improvements
iOS,2016-06-06,579523206,Zalo,822220029,Zalo Group,Version,5.2.2,5.3,"Support IPv6 networks
Bug fixes & Performance Improvements"
iOS,2016-06-16,579523206,Zalo,822220029,Zalo Group,Version,5.3,5.4,Some bug fixes
iOS,2016-06-28,579523206,Zalo,822220029,Zalo Group,Version,5.4,5.4.5,Bug fixes & improvements
iOS,2016-07-09,579523206,Zalo,822220029,Zalo Group,Version,5.4.5,5.4.8,Bug fixes & improvements
iOS,2016-08-02,579523206,Zalo,822220029,Zalo Group,Version,5.4.8,5.5,"- Group features: create new group, reply to message, mention group members using @, seen status, etc
- Improve search features"
iOS,2016-08-30,579523206,Zalo,822220029,Zalo Group,Version,5.5,5.6,"Add suggestions for GIF, MP3 searching using @. 
Have a great time with Zalo updated features."
iOS,2016-09-21,579523206,Zalo,822220029,Zalo Group,Version,5.6,5.6.1,"- More @GIF, @MP3 improvements
- Improve performance and stability"
iOS,2016-09-28,579523206,Zalo,822220029,Zalo Group,Version,5.6.1,5.7,"- Search for messages in conversations
- Find friends via phone number right from Global search 
- Add Shared Media in group conversations where your photos, files and documents are kept
- Group management tools for group admins and ability to change group avatar 

Thanks for joining Zalo on our incredible journey!"
iOS,2016-10-18,579523206,Zalo,822220029,Zalo Group,Version,5.7,5.8,"- Major improvements to timeline bring faster speed and better experience 
- Search for messages and phone numbers right from Global Search"
iOS,2016-10-31,579523206,Zalo,822220029,Zalo Group,Version,5.8,5.8.5,"Secret message: Now available for iOS and Android users using latest Zalo versions. 
Get started by swiping up the conversation screen from the bottom."
iOS,2016-11-30,579523206,Zalo,822220029,Zalo Group,Version,5.8.5,5.9,"- Add video call feature
- Camera flow improvement"
iOS,2016-12-23,1,Zalo,1,1,Version,Rand,5.10, Add story feature where you can share your 24hour moments Camera improvements with faster photo capture and easier editing Prepare for Noel and New YearMerry Christmas and Happy New Year!
iOS,2017-01-03,1,Zalo,1,1,Version,Rand,5.11, Minor bug fixesHappy new year 2017!
iOS,2017-01-24,1,Zalo,1,1,Version,Rand,5.12, Improve camera features with lots of fancy effects to decorate your photos to share with friends and post on timeline Update new theme chatWish you all the best on Year of the Rooster 2017!
iOS,2017-01-26,1,Zalo,1,1,Version,Rand,5.13, Improve camera features with lots of fancy effects to decorate your photos to share with friends and post on timeline Update new theme chat Fix bugsWish you all the best on Year of the Rooster 2017!
