Report,Rank History
App ID,com.facebook.orca
App,Messenger
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2016
End Date,02/08/2017
Date Generated,02/07/2017 22:56:35 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications)
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/11/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/12/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/13/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/14/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/15/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/16/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/17/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/18/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/19/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/20/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/21/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/22/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/23/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/24/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/25/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/26/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/27/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/28/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/29/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/01/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/02/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/03/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/04/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/05/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/06/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/07/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/08/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/09/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/10/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/11/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/12/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/13/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/14/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/15/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/16/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/17/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/18/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/19/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/20/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/21/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/22/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/23/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/24/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/25/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/26/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/27/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/28/2016,Downloads,2,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/29/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/30/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/31/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/01/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/02/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/03/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/04/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/05/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/06/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/07/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/08/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/09/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/10/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/11/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/12/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/13/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/14/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/15/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/16/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/17/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/18/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/19/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/20/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/21/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/22/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/23/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/24/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/25/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/26/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/27/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/28/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/29/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/30/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/01/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/02/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/03/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/04/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/05/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/06/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/07/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/08/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/09/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/10/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/11/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/12/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/13/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/14/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/15/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/16/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/17/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/18/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/19/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/20/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/21/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/22/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/23/2016,Downloads,3,0,3,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/24/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/25/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/26/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/27/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/28/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/29/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/30/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/31/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/01/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/02/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/03/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/04/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/05/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/06/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/07/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/08/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/09/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/10/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/11/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/12/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/13/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/14/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/15/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/16/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/17/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/18/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/19/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/20/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/21/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/22/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/23/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/24/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/25/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/26/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/27/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/28/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/29/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/30/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/01/2016,Downloads,2,0,2,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/02/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/03/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/04/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/05/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/06/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/07/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/08/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/09/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/10/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/11/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/12/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/13/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/14/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/15/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/16/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/17/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/18/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/19/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/20/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/21/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/22/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/23/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/24/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/25/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/26/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/27/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/28/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/29/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/30/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/31/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/01/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/02/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/03/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/04/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/05/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/06/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/07/2016,Downloads,1,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/08/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/09/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/10/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/11/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/12/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/13/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/14/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/15/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/16/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/17/2016,Downloads,2,0,1,1
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/18/2016,Downloads,3,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/19/2016,Downloads,3,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/20/2016,Downloads,3,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/21/2016,Downloads,3,0,2,2
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/22/2016,Downloads,2,0,1,1
