Report,Rank History
App ID,com.facebook.orca
App,Messenger
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:01:13 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications)
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/22/2012,Downloads,405,0,272,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/23/2012,Downloads,403,0,272,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/24/2012,Downloads,402,0,272,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/25/2012,Downloads,389,0,264,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/26/2012,Downloads,383,0,261,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/27/2012,Downloads,395,0,273,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/28/2012,Downloads,393,0,270,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,02/29/2012,Downloads,394,0,268,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/01/2012,Downloads,405,0,272,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/02/2012,Downloads,411,0,279,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/03/2012,Downloads,421,0,285,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/04/2012,Downloads,431,0,294,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/05/2012,Downloads,436,0,298,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/06/2012,Downloads,435,0,295,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/07/2012,Downloads,434,0,293,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/08/2012,Downloads,425,0,290,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/09/2012,Downloads,413,0,287,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/10/2012,Downloads,423,0,290,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/11/2012,Downloads,419,0,280,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/12/2012,Downloads,418,0,280,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/13/2012,Downloads,417,0,280,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/14/2012,Downloads,425,0,278,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/15/2012,Downloads,423,0,276,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/16/2012,Downloads,423,0,276,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/17/2012,Downloads,423,0,276,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/18/2012,Downloads,423,0,276,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/19/2012,Downloads,422,0,275,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/20/2012,Downloads,393,0,260,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/21/2012,Downloads,394,0,260,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/22/2012,Downloads,409,0,270,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/23/2012,Downloads,406,0,267,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/24/2012,Downloads,406,0,268,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/25/2012,Downloads,404,0,266,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/26/2012,Downloads,404,0,266,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/27/2012,Downloads,437,0,286,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/28/2012,Downloads,434,0,284,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/29/2012,Downloads,423,0,276,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/30/2012,Downloads,440,0,289,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,03/31/2012,Downloads,435,0,284,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/01/2012,Downloads,433,0,282,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/02/2012,Downloads,456,0,297,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/03/2012,Downloads,456,0,297,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/04/2012,Downloads,456,0,297,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/05/2012,Downloads,466,0,307,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/06/2012,Downloads,450,0,298,22
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/07/2012,Downloads,473,0,312,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/08/2012,Downloads,460,0,304,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/09/2012,Downloads,447,0,298,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/10/2012,Downloads,457,0,309,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/11/2012,Downloads,459,0,308,21
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/12/2012,Downloads,474,0,323,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/13/2012,Downloads,463,0,320,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/14/2012,Downloads,438,0,301,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/15/2012,Downloads,434,0,295,20
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/16/2012,Downloads,428,0,289,18
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/17/2012,Downloads,411,0,277,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/18/2012,Downloads,397,0,264,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/19/2012,Downloads,371,0,244,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/20/2012,Downloads,377,0,247,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/21/2012,Downloads,381,0,252,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/22/2012,Downloads,372,0,247,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/23/2012,Downloads,364,0,237,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/24/2012,Downloads,356,0,231,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/25/2012,Downloads,355,0,228,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/26/2012,Downloads,355,0,228,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/27/2012,Downloads,354,0,228,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/28/2012,Downloads,371,0,236,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/29/2012,Downloads,383,0,244,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,04/30/2012,Downloads,396,0,249,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/01/2012,Downloads,414,0,263,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/02/2012,Downloads,436,0,282,18
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/03/2012,Downloads,450,0,287,18
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/04/2012,Downloads,439,0,280,18
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/05/2012,Downloads,451,0,286,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/06/2012,Downloads,423,0,266,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/07/2012,Downloads,393,0,254,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/08/2012,Downloads,364,0,232,17
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/09/2012,Downloads,330,0,207,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/10/2012,Downloads,315,0,194,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/11/2012,Downloads,299,0,181,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/12/2012,Downloads,286,0,175,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/13/2012,Downloads,284,0,174,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/14/2012,Downloads,275,0,168,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/15/2012,Downloads,271,0,165,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/16/2012,Downloads,254,0,153,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/17/2012,Downloads,234,0,145,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/18/2012,Downloads,221,0,141,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/19/2012,Downloads,211,0,134,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/20/2012,Downloads,210,0,132,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/21/2012,Downloads,207,0,129,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/22/2012,Downloads,199,0,122,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,05/23/2012,Downloads,197,0,119,14
