Report,Rank History
App ID,com.viettel.mocha.app
App,Mocha: Free SMS
Market,Google Play
Countries,Vietnam
Device,-
Start Date,12/07/2014
End Date,02/08/2017
Date Generated,02/07/2017 23:01:49 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Applications,Communication (Applications)
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/08/2015,Downloads,423,177,21
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/09/2015,Downloads,338,145,18
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/10/2015,Downloads,302,124,15
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/11/2015,Downloads,287,121,14
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/12/2015,Downloads,261,112,14
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/13/2015,Downloads,242,100,14
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/14/2015,Downloads,273,112,14
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/15/2015,Downloads,346,146,19
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/16/2015,Downloads,423,172,23
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/17/2015,Downloads,444,181,23
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/18/2015,Downloads,453,182,24
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/19/2015,Downloads,476,191,24
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/20/2015,Downloads,493,190,24
Google Play,-,Vietnam,com.viettel.mocha.app,Mocha: Free SMS,20200001388617,Viettel Media Inc,05/21/2015,Downloads,399,154,20
